stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding,stop_url,location_type,parent_station
4833,Ramez Shopping,25.242335,51.570309,0,,0,
4827,Al Rawnaq Trading,25.252496,51.56484,0,,0,
4565,Al Masar Trading,25.251314,51.554134,0,,0,
9537,Sealand Hypermarket,25.712005,51.507017,0,,0,
9521,Mosque,25.684357,51.507598,0,,0,
9505,Al Khor Gardens,25.63924,51.43084,0,,0,
4456,Asad Bin Al Furat Street,25.243381,51.532778,0,,0,
5525,Othman Bin Afan ,25.237841,51.420452,0,,0,
8583,Al Shahaniya,25.3762,51.226,0,,0,
8505,Wajba Palace,25.3123598,51.3822121,0,,0,
5106,Al Maszhabiyah Street,25.35028,51.44142,0,,0,
18009,Double Tree,25.288936,51.544285,0,,0,
9926,New Airport,25.259634,51.612276,0,,0,
9921,Qatar Petroleum,25.284407,51.565113,0,,0,
220, Al Bidda Street,25.294287,51.525599,0,,0,
30,Sheraton Hotel,25.31857,51.53452,0,,0,
32,Movenpick Hotel,25.32537,51.53744,0,,0,
34,Retaj Al Rayyan Hotel,25.32724,51.53795,0,,0,
20,Pearl Boulevard Stop 2,25.370546,51.549434,0,,0,
39,Bilal Tower,25.327035,51.529484,0,,0,
46664,Al Humana,25.23525,51.55013,0,,0,
5313,Halima Alsa Adia primary School ,25.294101,51.40877,0,,0,
5499,Race Course R/A,25.28208,51.434685,0,,0,
9525,Star Laundry,25.68275,51.51388,0,,0,
9515,Al Khor Sports Club,25.67775,51.49294,0,,0,
8533,KCT Al Khayat Cont. and Trading,25.359329,51.255762,0,,0,
55106,Al Sailiya Stop 1,25.22839,51.38409,0,,0,
5540,Forensic Department,25.215586,51.4141,0,,0,
5542,CEID,25.217909,51.408716,0,,0,
9099,Ras Abu Funtas,25.21105,51.6081,0,,0,
5217,Al Khaleej Libray,25.305183,51.452042,0,,0,
2709,Al Emadi Trading Co,25.281237,51.544775,0,,0,
17008,MOME,25.288905,51.543976,0,,0,
18015,Union Pharmacy,25.287913,51.539617,0,,0,
55641,HSBC Atm Booth,25.220606,51.435584,0,,0,
23,Khalifa Street Stop 1,25.310772,51.512784,0,,0,
33165,Lulu Hypermarket Gharafa,25.339095,51.460491,0,,0,
4560,Malik Bin Awf Street,25.250279,51.551176,0,,0,
36,Intercontinental Doha City,25.326219,51.524023,0,,0,
2376,Qatari Bin Al Fujaah Street,25.280197,51.511483,0,,0,
5517,Al Noor Petrol Station,25.239683,51.431005,0,,0,
9514,Al Khor Sports Club,25.67791,51.49332,0,,0,
85582,Al Shahaniya,25.376215,51.226243,0,,0,
8529,Sheikh Faizal Al Thani Museum,25.354413,51.269524,0,,0,
9773,Al Shamal,26.12722,51.20612,0,,0,
5362,Al Qalaa Street,25.297742,51.429948,0,,0,
5216,Al Beday Stop 1,25.305548,51.464683,0,,0,
5372,Al Shaafi,25.2917149,51.4203538,0,,0,
44,Ezdan,25.319177,51.5217,0,,0,
17000,Kabayan Supermarket,25.2877,51.539868,0,,0,
18001,Al Saadi Trading,25.282049,51.541168,0,,0,
27,Nano Zanon,25.327439,51.53703,0,,0,
4241,Focus Medical Center,25.2603,51.53778,0,,0,
5502,Hetten Model,25.248775,51.441088,0,,0,
3289,Khalifa Town Coop,25.3308291,51.4764689,0,,0,
9524,Abdulla Bin Al Misnad School,25.68258,51.51401,0,,0,
9518,Al Khor Town Road Stop 1,25.68381,51.50541,0,,0,
55660,KDTC,25.191278,51.473758,0,,0,
55662,Mowasalat clinic,25.193962,51.47184,0,,0,
313,Hydrofit/Street 33,25.186883,51.439662,0,,0,
315,Topdesign/Street 27,25.186544,51.429242,0,,0,
4561,Malik Bin Awf Street,25.250404,51.551334,0,,0,
4557,National Education Center,25.252007,51.548836,0,,0,
9527,Fish Market,25.685108,51.515336,0,,0,
5543,Hetten Model,25.270677,51.479069,0,,0,
55632, Paradise Residential complex,25.230845,51.44714,0,,0,
5498,Race Course R/A,25.2821,51.43472,0,,0,
5177,Al Meera Coop Terminus,25.331703,51.426557,0,,0,
5536,Salwa Petrol Station,25.221941,51.42475,0,,0,
5538,Military Compound,25.218967,51.419668,0,,0,
314,Falcon Carpentry/Street 33,25.185578,51.435079,0,,0,
318,Olive Fashion/Kasarat Street,25.193727,51.433052,0,,0,
319,Speed Track Spare/Kasarat Street,25.197759,51.430184,0,,0,
320,Labor Court/Kasarat Street,25.201917,51.42727,0,,0,
323,Ras Tec/Al Umran Street,25.200411,51.420251,0,,0,
325,Kaharama Water Tank/Al Umran Street,25.206827,51.415711,0,,0,
327,NBK Interchange/East Ind Street,25.218394,51.436443,0,,0,
366,Gate 6 Labour Camp/Karwa Road,25.186499,51.471171,0,,0,
368,Madina Group/East Ind Street,25.181708,51.462607,0,,0,
373,Sports Corner/Street 49,25.169349,51.455701,0,,0,
398,Gate 41/Street 41,25.1626,51.423558,0,,0,
399,Dubai Supermarket/Street 41,25.164456,51.426579,0,,0,
2732,La Villa Building,25.28083,51.549316,0,,0,
5533,Beverly Hills Garden 3,25.261572,51.456456,0,,0,
5448,Lilies Flowers & Chocolate Shop,25.273145,51.484268,0,,0,
5341,Al Meera,25.275522,51.407799,0,,0,
5446,Beema,25.273688,51.490879,0,,0,
5333,Logic Mall,25.279363,51.407799,0,,0,
5329,Umm Al Dome Stop 1,25.282713,51.407791,0,,0,
5595,Al Sedaira Stop 1,25.260957,51.419202,0,,0,
3464,Al Medahky Services EST,25.320444,51.478982,0,,0,
94477,Trags Company,25.473352,51.376117,0,,0,
99402,Center Point Stop 2,25.212072,51.577828,0,,0,
303,Building I1/Al Baraha,25.164026,51.47947,0,,0,
8324,Abu Nakhla City,25.196331,51.361773,0,,0,
9482,Umm Al Amad Turn,25.517967,51.410731,0,,0,
99981,Amwaj,25.007535,51.568194,0,,0,
9992,Police Sports Club Station,24.987983,51.549053,0,,0,
46679,Al Thumama Bus Stop 7,25.234068,51.534691,0,,0,
46675,Al Thumama Bus Stop 8,25.238008,51.536125,0,,0,
44467,Teysser Petrol Station,25.24162,51.545492,0,,0,
44463,Najma Street Stop 2 ,25.245285,51.542521,0,,0,
44459,Najma St. Bus Stop 3,25.249289,51.53928,0,,0,
4176,Al Nuija Street,25.256492,51.530292,0,,0,
2525,Ibn Dirham,25.272445,51.530874,0,,0,
372,Al Fardan Marine/Street 49,25.171575,51.459506,0,,0,
393,Street 38 Gate/New Ind Street 1,25.17077,51.417383,0,,0,
395,Humaila Medical/New Ind Street 6,25.170067,51.400506,0,,0,
397,Chemical Factory 1/New Ind Street 1,25.170326,51.417215,0,,0,
404,Al Tazamun Cafeteria/Street 47,25.177493,51.464276,0,,0,
301,Building 1/Al Baraha,25.168256,51.489653,0,,0,
304,J & P /Umm Al Saneem Street,25.166095,51.49444,0,,0,
56613,Health Center,25.215942,51.529877,0,,0,
88602,A Ring Road Stop 1,25.2822238,51.538098,0,,0,
85665,Labor Camp Stop 1,25.193817,51.467724,0,,0,
8608,Al Dousari Zoo,25.441901,51.224516,0,,0,
9562,North Hospital,25.71604,51.519522,0,,0,
44456,Teysser Petrol Station,25.241911,51.54496,0,,0,
46668,Al Thumama Bus Stop3,25.232644,51.548211,0,,0,
356,Al Assar Technical/Street 16,25.205992,51.441083,0,,0,
405,Najum Al Huda/Street 49,25.175401,51.466016,0,,0,
378,FAZ Hypermarket/Kasarat Street,25.181568,51.441855,0,,0,
377,Khalid Cement/Kasarat Street,25.178797,51.443906,0,,0,
406,MIXMAX/Kasarat Street,25.208384,51.422243,0,,0,
382,Street 39/Kasarat Street,25.177985,51.443761,0,,0,
388,Gate 37/Street 52,25.171947,51.468019,0,,0,
7028,Doha Institute for Graduates Studies,25.38608,51.48443,0,,0,
309,Al Baraha Entrance/Umm Al Saneem Street,25.167553,51.49355,0,,0,
2222,Mowasalat,25.1915346,51.4803683,0,,0,
5360,Al Rayyan Veterinary center,25.268174,51.425402,0,,0,
5330,Al Khiyam Street,25.283155,51.407606,0,,0,
5575,Karaama Mini Station,25.247686,51.402319,0,,0,
374,Unicorn China/Street 49,25.168429,51.452107,0,,0,
407,Gulf Ware House/West Ind Street,25.168164,51.434806,0,,0,
383,Saif Qatar/Street 47,25.169669,51.450929,0,,0,
384,Al Nada/Street 49,25.167624,51.452984,0,,0,
385,Nice Water Factory/Street 49,25.169261,51.45575,0,,0,
402,Bluetronic/Street 49,25.173178,51.46246,0,,0,
370,Gate 37/Street 52,25.172071,51.467932,0,,0,
380,Street 33/Kasarat Street,25.184432,51.439342,0,,0,
379,Dopet/Kasarat Street,25.191624,51.434523,0,,0,
381,Sparex Group/Kasarat Street,25.180936,51.441702,0,,0,
56659,Barwa City Stop 6,25.195362,51.504748,0,,0,
88050,Park & Ride,25.312046,51.513137,0,,0,
5308,Al Naheen Street,25.29598,51.41197,0,,0,
5577,Muaither South Street,25.256058,51.40286,0,,0,
9516,Al Khor Health Centre,25.68161,51.49977,0,,0,
9517,Grand Mart,25.68167,51.49906,0,,0,
7026,Qatar University Foundation,25.38579,51.48463,0,,0,
8532,KCT Al Khayat Contracting and Trading,25.359421,51.255871,0,,0,
8536,Al Rayyan Plantation,25.364716,51.244312,0,,0,
5574,Tuwar Al Hiraithi Stop 1,25.24779,51.402389,0,,0,
5576,House 417,25.255953,51.402832,0,,0,
369,Mosque/East Ind Street,25.178839,51.464619,0,,0,
391,ACES/Street 41,25.166851,51.430521,0,,0,
392,Building No. 9/New Ind Street 1,25.165568,51.420733,0,,0,
394,CNG Station/New Ind Street 6,25.167554,51.402494,0,,0,
386,Falcon Trading/Street 49,25.171491,51.459568,0,,0,
387,Tisco/Street 52,25.1701,51.464842,0,,0,
371,Karajat Street Stop 1/Karajat Street,25.16977,51.462977,0,,0,
1,QSC Stadium,25.312768,51.513381,0,,0,
5304,Mohammed Abdulaziz Mosque,25.303754,51.414599,0,,0,
4634,Nabina Trading,25.235935,51.573393,0,,0,
8584,Al Shahaniya Stop 2,25.370892,51.228738,0,,0,
9006,Ezdan 10,25.170731,51.576058,0,,0,
9987,Mesaieed Health Centre,25.00031,51.549025,0,,0,
1520,B Ring Road,25.274941,51.535669,0,,0,
9988,Grand Mosque,24.994025,51.548714,0,,0,
2524,Ibn Dirham,25.272545,51.530858,0,,0,
2526,Qubaa Street,25.268619,51.531674,0,,0,
341,Garden Cafeteria/Street 30,25.185919,51.432305,0,,0,
343,Hydrofit/Street 33,25.186692,51.440018,0,,0,
300,Al Baraha Terminal/Al Baraha,25.166593,51.483113,0,,0,
403,Al Wakalat Stop 1/Al Wakalat St,25.174966,51.464056,0,,0,
9982,Alcat Project,25.005961,51.548914,0,,0,
2532,Al Mansoura,25.267949,51.537918,0,,0,
42268,Al Fardan Garden,25.254507,51.540804,0,,0,
44452,Hilal Paradise Complex,25.245195,51.542286,0,,0,
46666,Najma Street  Bus Stop 3,25.229064,51.555227,0,,0,
9936,Ali Bin Ali Warehouse,25.22893,51.57704,0,,0,
99400,Center Point Stop 1,25.212604,51.579423,0,,0,
396,Street 1 Stop 1/New Ind Street 1,25.165716,51.405276,0,,0,
302,Hala Restaurant/Al Baraha,25.166275,51.484799,0,,0,
85671,Grand Mall,25.192129,51.463255,0,,0,
400,Customs Terminal/Salwa Road,25.221471,51.425797,0,,0,
5305,Mohammed Abdulaziz Mosque,25.303589,51.414521,0,,0,
5332,Royal Tea,25.279588,51.407673,0,,0,
5371,Al Rayyan Post Office,25.297054,51.420614,0,,0,
2721,Al Quds School,25.278598,51.547405,0,,0,
2717,Al Liwan Suites,25.275557,51.546913,0,,0,
2733,Al Quds School,25.278775,51.54949,0,,0,
46672,Al Thumama Bus Stop 4,25.231461,51.543623,0,,0,
4256,Al Alaa Street,25.260585,51.551405,0,,0,
4260, Commercial Bank,25.257325,51.550084,0,,0,
4264,Al Sheefa Poly Clinic,25.254887,51.54392,0,,0,
46676,Al Thumama Bus Stop 5,25.230382,51.538967,0,,0,
46680,Al Thumama Bus Stop 6 Terminus,25.229951,51.536348,0,,0,
4754,Al Fadaill Street,25.23085,51.55722,0,,0,
4568,Al Sabah Vegestable,25.25305,51.5585,0,,0,
2274,Ibn Mahmoud Street Stop 3,25.28626,51.51406,0,,0,
999,Al Ghanim Bus Station,25.285462,51.535976,0,,0,
94482,Umm Al Amad Turn (Right),25.5179826,51.4119577,0,,0,
50,Park & Ride,25.31205,51.51213,0,,0,
9403,Ministry of Diffence,25.457287,51.359819,0,,0,
5221,Wajbit Al Alseel Stop 1,25.3047623,51.4476164,0,,0,
99700,Doha Festival City,25.3848841,51.4392599,0,,0,
425,Cars International Garage,25.199803,51.415854,0,,0,
432,Al Binnah Street Stop 1,25.19729,51.433941,0,,0,
434,Elegant Group,25.203968,51.443354,0,,0,
6005,Barwa Commercial Avenue,25.213295,51.496043,0,,0,
412,Street 23 Stop 1,25.189691,51.425067,0,,0,
413,Street 23 Stop 2,25.19263,51.430055,0,,0,
6012,Ansar Gallery,25.218764,51.504003,0,,0,
342,Street 33 Stop 1,25.183714,51.428481,0,,0,
348,Karakajat STreet Stop 2/Karajat Street,25.19701,51.443779,0,,0,
363,Al Shoof Complex,25.195184,51.437091,0,,0,
409,Dulsco Camp-24,25.197733,51.441442,0,,0,
332,Sanford Camp/Al Umran Street,25.204578,51.417199,0,,0,
9961,MMUP Al Wakra,25.1667911,51.5978228,0,,0,
44588,House 306,25.24538,51.54461,0,,0,
4569,Hatay Turkey Restaurant,25.25324,51.55859,0,,0,
9564,Al Khor Community South,25.71767,51.522209,0,,0,
600,Al Ghanim Bus Station,25.284843,51.53645,0,,0,
9401,Fish Market,25.434119,51.384829,0,,0,
4574,Bun Al Ameed,25.25416,51.56194,0,,0,
438,Al Binnah Street Stop 2,25.197258,51.433826,0,,0,
6008,Dorma Access Solutions,25.207817,51.490163,0,,0,
445,Bluetronic/Street 49,25.173275,51.462418,0,,0,
6004,Dorma Access Solutions,25.207633,51.492486,0,,0,
389,Street 47 Stop 3,25.165814,51.444385,0,,0,
390,Street 47 Stop 4,25.167844,51.447893,0,,0,
351,Gulf Steel Factories,25.197338,51.440548,0,,0,
8303,Building I1/Al Baraha,25.164026,51.47947,0,,0,
8302,Hala Restaurant/Al Baraha,25.166275,51.484799,0,,0,
414,Street 23 Stop 1,25.19489,51.433976,0,,0,
418,REDCO Apartment,25.18958,51.424629,0,,0,
4576,House 80,25.248086,51.559858,0,,0,
4564,Al Hajaj restaurant,25.25169,51.55528,0,,0,
4573,House 89,25.25105,51.558092,0,,0,
331,Aldar Printing Press/Al Umran Street,25.206884,51.415538,0,,0,
5661,Al Leman Secondary ,25.241769,51.510103,0,,0,
99701,Doha Festival City,25.3869,51.43791,0,,0,
44560,House 28,25.24965,51.55597,0,,0,
9932,QEAF,25.23901,51.58681,0,,0,
9933,QEAF,25.23627,51.58579,0,,0,
99720,Fish Market,25.4374101,51.3891432,0,,0,
9474,Umm Slal Ali Village,25.46266,51.40051,0,,0,
4040,D Ring Road Stop 1,25.25456,51.51927,0,,0,
4341,Newton International School,25.25423,51.51825,0,,0,
5544,CAS Army Base,25.205472,51.409852,0,,0,
433,Bin Muftah Street Stop 1,25.201316,51.433191,0,,0,
436,Porsche Service Center,25.206079,51.440904,0,,0,
6010,Wadi Al Utooriya St Stop 2,25.217812,51.491709,0,,0,
375,Street 47 Stop 1,25.167813,51.447697,0,,0,
376,Street 47 Stop 2,25.165864,51.444263,0,,0,
6003,Joud Mall Doha,25.203354,51.482357,0,,0,
5689,Kaharama,25.228329,51.503265,0,,0,
2517,Al Muntaza Stop 1,25.270014,51.526883,0,,0,
8301,Building A1/Al Baraha,25.168256,51.489653,0,,0,
415,Afiya Industrial Pharmacy,25.170371,51.449848,0,,0,
85001,Asian Town,25.187886,51.465493,0,,0,
365,Jaidah Group 2/East Ind Street,25.200896,51.448842,0,,0,
56614,Berla School,25.207626,51.522311,0,,0,
44580,House 228,25.24614,51.55053,0,,0,
5367,Aster,25.29417,51.4221,0,,0,
4722,Ansar Gallery,25.24468,51.56765,0,,0,
94486,Al Meera Co-op,25.54567,51.43248,0,,0,
420,Industrial Area Hospital,25.178893,51.427421,0,,0,
411,Stark Motors,25.185691,51.423112,0,,0,
421,United Supplies Company,25.172699,51.431316,0,,0,
422,Al Bariq Store,25.161367,51.43611,0,,0,
423,Dart Engineering,25.159029,51.432301,0,,0,
424,J&P Labour Camp,25.158379,51.433239,0,,0,
428,Industrial Area Hospital,25.179144,51.427464,0,,0,
430,Schlumberger,25.187952,51.425525,0,,0,
431,ALMA Aluminum,25.18997,51.42881,0,,0,
429,Ghazan Qatar,25.205599,51.412217,0,,0,
4530,Mosaic Gallery,25.24775,51.56704,0,,0,
447,Al Jaidah,25.19988,51.446455,0,,0,
5139,Bani Hajer Stop 4,25.31419,51.40764,0,,0,
316,Street 27 Stop 1,25.184762,51.426367,0,,0,
435,Street 16 Stop 1,25.203325,51.43644,0,,0,
2378,Ibn Mahmoud Street Stop 1,25.28206,51.51528,0,,0,
2276,Ibn Mahmoud Street Stop 2,25.28205,51.515254,0,,0,
9738,Al Ghuwairiyah Coop,25.829827,51.2474163,0,,0,
94488,Umm Garn Village,25.554331,51.432861,0,,0,
44565,Building Truth 376,25.24873,51.55653,0,,0,
9475,Umm Slal Ali Village,25.46268,51.40015,0,,0,
4571,VIP Edition Spa,25.25413,51.56185,0,,0,
9402,Al Kharaitiyat,25.394802,51.429554,0,,0,
94485,Al Meera Co-op Stop 1,25.54584,51.43278,0,,0,
441,Alsalam Petrol Station,25.220217,51.433394,0,,0,
437,Street 16 Stop 2,25.203404,51.436403,0,,0,
439,Bin Muftah Technical Services,25.201427,51.433044,0,,0,
6002,Wadi Al Utooriya St Stop 1,25.217657,51.491891,0,,0,
6006,Palestine School,25.223405,51.495746,0,,0,
352,Al Shoof Complex,25.1951,51.436772,0,,0,
353,Street 24 Stop 3,25.19356,51.434128,0,,0,
349,Jerusalem Garage,25.199707,51.444866,0,,0,
417,Eid Gaah,25.193473,51.431172,0,,0,
419,Stark Motors,25.185298,51.422966,0,,0,
5699,Birla School,25.207377,51.52259,0,,0,
5678,Al Leman Secondary ,25.24167,51.51017,0,,0,
6007,Telephony Technologies,25.212995,51.496027,0,,0,
5744,Military Camp,25.207893,51.408826,0,,0,
347,Yellow Taxi,25.191762,51.447448,0,,0,
416,UDC Warehouse,25.174369,51.44698,0,,0,
426,Al Bariq Store,25.161251,51.436415,0,,0,
427,United Supplies Company,25.173029,51.431608,0,,0,
55367,Al Rayyan Road Stop 1,25.30522,51.41472,0,,0,
46669,Pearl School,25.23617,51.54989,0,,0,
3739,Dayana Beauty Center,25.30228,51.48968,0,,0,
408,A Ring Road Stop 2,25.2797097,51.5336334,0,,0,
4029,Asiri Fly Over,25.26565,51.50027,0,,0,
3960,Al Merqab Mall,25.273515,51.500509,0,,0,
6009,Safai Mall,25.21915,51.49308,0,,0,
6014,Karwa Station,25.191867,51.480945,0,,0,
3632,Lulu Hypermarket,25.30102,51.48862,0,,0,
5642, Mhuseireb Auto Service,25.212003,51.440992,0,,0,
5644, Mohammed Abdulrahman Bahar ,25.209386,51.442894,0,,0,
5646, United Motors Cars Al Mana,25.204506,51.446353,0,,0,
9937,Metro Station,25.22649,51.57886,0,,0,
5357,Al Rayyan Road Stop 3,25.2987,51.43687,0,,0,
5633,Rayyan SEC Depot,25.291892,51.4300559,0,,0,
3741,Bin Omran,25.303689,51.492787,0,,0,
4701,Najma Street Stop 1,25.23202,51.55326,0,,0,
3468,Al Saa Saloon,25.32038,51.48347,0,,0,
5647,Jaida Heavy Equipment ,25.200972,51.448831,0,,0,
5638,Mowasalat New Building,25.21618,51.43903,0,,0,
3961,Doha Bank,25.2736077,51.4997545,0,,0,
5365,Al Rayyan Road Stop 2,25.30089,51.42459,0,,0,
5637,Mosque (Markaz Tableegh Abu Hurairah),25.213269,51.440997,0,,0,
5193,Al Hazam Stop 1,25.336442,51.44008,0,,0,
3628,Al Messila Petrol Station,25.29442,51.48451,0,,0,
5138,Bani Hajer Stop 1,25.31452,51.40808,0,,0,
5682,Indian Cultural Centre,25.240575,51.515536,0,,0,
4526,Shoprite Supermarket,25.2520325,51.5648075,0,,0,
3220,House 69,25.3205246,51.4638792,0,,0,
8510,Mall of Qatar,25.328562,51.351183,0,,0,
6015,Karwa Station,25.190024,51.480574,0,,0,
5632,United National,25.204228,51.447428,0,,0,
5636,Auto Z,25.21128,51.44243,0,,0,
5147,Big Mosque Stop 2,25.31588,51.403,0,,0,
5151,Bani Hajer Stop 3,25.31934,51.40431,0,,0,
2085,Al Seena Street Stop 1,25.26482,51.51964,0,,0,
5264,Al Rayyan Road Stop 2,25.305694,51.414267,0,,0,
5645,Traffic Tech (Gulf),25.207189,51.444464,0,,0,
5648, KIA Motor Show Room,25.198536,51.450617,0,,0,
5635,Oilfield And Industrial Supplies,25.209144,51.443881,0,,0,
90009,Abdulrahman Bin Jasim St 4,25.227163,51.435931,0,,0,
6011,Dalla Driving Academy,25.19369,51.476049,0,,0,
6013,Safari Mall,25.218924,51.49591,0,,0,
4589,Oqba Bin Nafie Street Stop 2,25.24522,51.54422,0,,0,
61500,DECC Station,25.322813,51.52777,0,,0,
3508,Al Wabra STreet,25.31656,51.49148,0,,0,
335,Gulf Ware Housing/Al Umran Street,25.1975338,51.422225,0,,0,
91600,Al Wakra Station,25.194063,51.592751,0,,0,
50500,Economic Zone Station,25.228142,51.577178,0,,0,
9952,Al Wakra Metro Station,25.194106,51.596031,0,,0,
5704,Al Danube Restaurant Street 5,25.207758,51.423302,0,,0,
85663,Mowasalat,25.196514,51.473947,0,,0,
446,Al Aser Auto Parts,25.197124,51.448426,0,,0,
5144,Al Shaflahiya Stop 2,25.334039,51.442469,0,,0,
5366,Al Jassasiya Stop 2,25.294112,51.425836,0,,0,
8339,Police Training Headquarters Abu Nakla,25.1854,51.3645,0,,0,
5256,Al Rayyan Road Stop 1,25.298993,51.436709,0,,0,
5634,Open Ground Stop 1,25.2067,51.44569,0,,0,
3928,Fauchun Paris,25.26951,51.50568,0,,0,
91500,Ras bu Fontas Station,25.210733,51.585017,0,,0,
85667,Mowasalat HQ,25.195716,51.472066,0,,0,
4025,Nissan Show Room,25.26866,51.50523,0,,0,
2089,Labor Office,25.266979,51.515951,0,,0,
2440,Kharama Cmplex,25.27401,51.51744,0,,0,
